name,division,class_name,order_name,family,sub_family,tribe,genus,authority
pungens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Hemiandra,a9512
cuneifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Hemigenia,a2969
purpurea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Hemigenia,a9543
alata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Hyptis,a260
capitata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Hyptis,a2059
suaveolens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Hyptis,a11274
coolgardiensis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lachnostachys,a2705
eriobotrya,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lachnostachys,a3954
ferruginea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lachnostachys,a4204
album,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lamium,a323
amplexicaule,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lamium,a473
galeobdolon,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lamium,a4632
purpureum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lamium,a9553
stoechas,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lavandula,a11165
leonurus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Leonotis,a6333
sibiricus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Leonurus,a10724
australis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Lycopus,a1134
alyssoides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Marrubium,a407
vulgare,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Marrubium,a12533
australis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a1135
diemenica,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a3407
laxiflora,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a6278
piperita,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a8967
pulegium,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a9450
requinii,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a9872
rotundifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a10113
satureioides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a10360
spicata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Mentha,a10968
laevis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Moluccella,a6052
apulei,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Nepeta,a673
multibracteata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Nepeta,a7550
mussinii,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Nepeta,a7624
reticulata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Nepeta,a9886
cladotricha,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Newcastelia,a2426
spodiotricha,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Newcastelia,a11025
basilicum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Ocimum,a1312
betchei,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Oncinocalyx,a1387
glandulosum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Origanum,a4794
vulgare,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Origanum,a12534
herba-venti,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Phlomis,a5252
virginiana,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Physostegia,a12426
axillaris,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pityrodia,a1201
pungens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pityrodia,a9513
salvifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pityrodia,a10307
salviifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pityrodia,a10308
terminalis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pityrodia,a11628
alloplectus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a344
apreptus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a669
argentatus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a752
blumei,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a1535
cremnus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a2871
diversus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a3590
ecklonii,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a3719
fruticosus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a4573
graveolens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a5065
parviflorum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a8561
parviflorus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a8568
parvifolius,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a8587
suaveolens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Plectranthus,a11275
stellatus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pogostemon,a11090
acuminata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Premna,a110
dallachyana,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Premna,a3134
aspalathoides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a885
behriana,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a1343
caerulea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a1817
cruciflora,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a2928
cryptandroides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a2935
cuneata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a2960
densa,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a3272
denticulata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a3321
euphrasioides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a4030
gibraltar,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a4700
granitica,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a5045
howelliae,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a5446
incana,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a5611
incisa,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a5628
lasianthos,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a6177
lepidota,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a6337
linearis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a6510
melissifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a7114
monticola,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a7455
nivea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a7831
ovalifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a8285
palustris,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a8420
petraea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a8833
phylicifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a8867
porcata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a9158
prunelloides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a9330
pubens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a9384
rhombea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a9949
ringens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10010
rotundifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10114
rugosa,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10199
saxicola,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10367
scutellarioides,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10512
sejuncta,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10535
serpyllifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a10627
staurophylla,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a11079
stenophylla,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a11113
striatiflora,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a11195
stricta,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a11215
suborbicularis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a11331
teretifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a11617
violacea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prostanthera,a12383
vulgaris,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Prunella,a12548
tenuifolium,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pycnanthemum,a11578
verticillatum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Pycnanthemum,a12314
officinalis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Rosmarinus,a8145
algeriensis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a337
balansae,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a1245
bicolor,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a1401
coccinea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a2470
plebeia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a9021
pseudobicolor,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a9349
reflexa,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a9805
verbenaca,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Salvia,a12265
candidissima,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Satureja,a1991
humilis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Scutellaria,a5486
indica,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Scutellaria,a5654
mollis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Scutellaria,a7363
rivularis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Scutellaria,a10020
arborescens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Sideritis,a708
fibulifera,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Sideritis,a4221
guyoniana,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Sideritis,a5134
lanata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Sideritis,a6076
juncea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Spartothamnella,a5901
puberula,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Spartothamnella,a9391
teucriflora,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Spartothamnella,a11686
arenaria,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a737
arvensis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a868
ocymastrum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a8104
palustris,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a8421
saxicola,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a10368
sericea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a10594
silvatica,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Stachys,a10760
hispidula,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Synandra,a5385
argutum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a776
capitatum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a2066
corymbosum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a2800
faurei,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a4176
fruticans,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a4564
polium,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a9074
psedoscoronodia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a9340
racemosum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a9691
resupinatum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Teucrium,a9881
ciliatus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a2373
herba-barona,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a5251
lanceolatus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a6117
lanuginosus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a6149
nitidus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a7826
serpyllum,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a10632
vulgaris,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a12549
zattarellus,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Thymus,a12696
glabrata,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Vitex,a4765
lignum-vitae,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Vitex,a6444
lucens,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Vitex,a6713
negundo,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Vitex,a7705
rotundifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Vitex,a10115
trifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Vitex,a11911
amabilis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a412
blakeana,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a1511
cheelii,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a2267
dampieri,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a3140
eremicola,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a3905
fruticosa,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a4565
glabra,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a4751
grandifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a5031
longifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a6638
lucida,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a6717
rigida,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a9993
rubiifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a10155
rupicola,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a10235
senifolia,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a10574
sericea,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a10595
tenuicaulis,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Westringia,a11545
hispanica,Div4,Cls7,Lamiaceaeord,Lamiaceae,,,Ziziphora,a5367
angustifolia,Div4,Cls7,Laminariaceaeord,Laminariaceae,,,Macrocystis,a549
quinata,Div4,Cls7,Lardizabalaceaeord,Lardizabalaceae,,,Akebia,a9657
brunnea,Div4,Cls7,Lauraceaeord,Lauraceae,,,Beilschmiedia,a1745
collina,Div4,Cls7,Lauraceaeord,Lauraceae,,,Beilschmiedia,a2507
elliptica,Div4,Cls7,Lauraceaeord,Lauraceae,,,Beilschmiedia,a3820
obtusifolia,Div4,Cls7,Lauraceaeord,Lauraceae,,,Beilschmiedia,a8053
recurva,Div4,Cls7,Lauraceaeord,Lauraceae,,,Beilschmiedia,a9785
tawa,Div4,Cls7,Lauraceaeord,Lauraceae,,,Beilschmiedia,a11502
filiformis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a4263
glabella,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a4729
melantha,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a7112
paniculata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a8449
peninsularis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a8733
pubens,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a9385
pubescens,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a9399
racemosa,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cassytha,a9678
baileyanum,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cinnamomum,a1236
camphora,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cinnamomum,a1939
laubatii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cinnamomum,a6239
oliveri,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cinnamomum,a8185
virens,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cinnamomum,a12392
bidwillii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a1419
clarksoniana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a2433
cunninghamii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a2998
densiflora,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a3278
dorrigoensis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a3621
erythroxylon,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a3996
floydii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a4420
foetida,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a4439
foveolata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a4499
glaucescens,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a4826
hypospodia,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a5539
laevigata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a6033
lividula,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a6586
macdonaldii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a6787
mackinnoniana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a6800
meisneriana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a7089
microneura,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a7203
murrayi,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a7618
nova-anglica,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a7887
obovata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a8008
onoprienkoana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a8193
putida,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a9576
rigida,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a9994
saccharata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a10260
smaragdina,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a10828
triplinervis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a11957
vulgaris,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a12550
williwilliana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Cryptocarya,a12625
acuminata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a111
bessaphila,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a1383
compressa,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a2584
crassiflora,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a2840
discolor,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a3500
floydii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a4421
globosa,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a4856
hayesii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a5208
impressicosta,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a5597
insignis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a5716
introrsa,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a5764
longipedicellata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a6663
muelleri,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a7528
palmerstonii,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a8388
pubens,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a9386
sankeyana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a10330
sideroxylon,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a10731
sieberi,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a10740
virens,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a12393
williwilliana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Endiandra,a12626
nobilis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Laurus,a7844
queenslandica,Div4,Cls7,Lauraceaeord,Lauraceae,,,Lindera,a9639
australis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a1136
bindoniana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a1480
fawcettiana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a4180
glutinosa,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a4887
leefeana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a6304
macrophylla,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a6848
reticulata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litsea,a9887
fawcettiana,Div4,Cls7,Lauraceaeord,Lauraceae,,,Litseaa,a4181
australiensis,Div4,Cls7,Lauraceaeord,Lauraceae,,,Neolitsea,a1084
cassia,Div4,Cls7,Lauraceaeord,Lauraceae,,,Neolitsea,a2144
dealbata,Div4,Cls7,Lauraceaeord,Lauraceae,,,Neolitsea,a3169
drymifolia,Div4,Cls7,Lauraceaeord,Lauraceae,,,Persea,a3656
albidium,Div4,Cls7,Lauraceaeord,Lauraceae,,,Sassafras,a300
albidum,Div4,Cls7,Lauraceaeord,Lauraceae,,,Sassafras,a302
atra,Div4,Cls7,Lecanoraceaeord,Lecanoraceae,,,Lecanora,a941
blanda,Div4,Cls7,Lecanoraceaeord,Lecanoraceae,,,Lecanora,a1522
atra,Div4,Cls7,Lecanoraceaeord,Lecanoraceae,,,Tephromela,a942
cinnabarina,Div4,Cls7,Lecideaceaeord,Lecideaceae,,,Lecidea,a2393
foveata,Div4,Cls7,Lecidiaceaeord,Lecidiaceae,,,Hypocenomyce,a4498
scalaris,Div4,Cls7,Lecidiaceaeord,Lecidiaceae,,,Hypocenomyce,a10409
acutangula,Div4,Cls7,Lecythidaceaeord,Lecythidaceae,,,Barringtonia,a140
asiatica,Div4,Cls7,Lecythidaceaeord,Lecythidaceae,,,Barringtonia,a881
edulis,Div4,Cls7,Lecythidaceaeord,Lecythidaceae,,,Barringtonia,a3725
careya,Div4,Cls7,Lecythidaceaeord,Lecythidaceae,,,Planchonia,a2093
indica,Div4,Cls7,Leeaceaeord,Leeaceae,,,Leea,a5655
mimosa,Div4,Cls7,Lejeuneaceaeord,Lejeuneaceae,,,Cheilolejeunea,a7255
arbuscula,Div4,Cls7,Lembophyllaceaeord,Lembophyllaceae,,,Camptochaete,a719
vaga,Div4,Cls7,Lembophyllaceaeord,Lembophyllaceae,,,Camptochaete,a12166
divulsum,Div4,Cls7,Lembophyllaceaeord,Lembophyllaceae,,,Lembophyllum,a3594
vulgare,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Pinguicula,a12535
aurea,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a992
australis,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a1137
chrysantha,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a2326
dichotoma,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a3381
fulva,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a4593
lateriflora,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a6189
monanthos,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a7387
multifida,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a7562
odorata,Div4,Cls7,Lentibulariaceaeord,Lentibulariaceae,,,Utricularia,a8118
clavigera,Div4,Cls7,Lepidolaenaceaeord,Lepidolaenaceae,,,Lepidolaena,a2444
colensoanum,Div4,Cls7,Lepidoziaceaeord,Lepidoziaceae,,,Acromastigum,a2498
candidum,Div4,Cls7,Leucobryaceaeord,Leucobryaceae,,,Leucobryum,a1993
aamericanum,Div4,Cls7,Lilaceaeord,Lilaceae,,,Erythronium,a1
borealis,Div4,Cls7,Liliaceaeord,Liliaceae,,,Clintonia,a1559
reticulata,Div4,Cls7,Liliaceaeord,Liliaceae,,,Gagea,a9888
formosanum,Div4,Cls7,Liliaceaeord,Liliaceae,,,Lilium,a4481
lancifolium,Div4,Cls7,Liliaceaeord,Liliaceae,,,Lilium,a6122
regale,Div4,Cls7,Liliaceaeord,Liliaceae,,,Lilium,a9817
nymphoides,Div4,Cls7,Limnocharitaceaeord,Limnocharitaceae,,,Hydrocleys,a7962
angustifolium,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a567
asperifolium,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a908
grandiflorum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a5018
marginale,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a6951
maritimum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a7003
medium,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a7063
monogynum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a7401
rigidum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a10005
striatum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a11199
strictum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a11231
suffruticosum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a11391
trigynum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a11927
usitatissimum,Div4,Cls7,Linaceaeord,Linaceae,,,Linum,a12148
alsinoides,Div4,Cls7,Linderniaceaeord,Linderniaceae,,,Lindernia,a388
dubia,Div4,Cls7,Linderniaceaeord,Linderniaceae,,,Lindernia,a3662
mitrasacmoides,Div4,Cls7,Linderniaceaeord,Linderniaceae,,,Lindernia,a7337
brachypoda,Div4,Cls7,Lindsaeaceaeord,Lindsaeaceae,,,Lindsaea,a1605
dimorpha,Div4,Cls7,Lindsaeaceaeord,Lindsaeaceae,,,Lindsaea,a3456
ensifolia,Div4,Cls7,Lindsaeaceaeord,Lindsaeaceae,,,Lindsaea,a3869
fraseri,Div4,Cls7,Lindsaeaceaeord,Lindsaeaceae,,,Lindsaea,a4533
incisa,Div4,Cls7,Lindsaeaceaeord,Lindsaeaceae,,,Lindsaea,a5629
